	CodigoMatricula	NroCuota	FechaCompromiso	MonedaCuota
22213	10202308A21258	2	2024-02-13 00:00:00,000	soles
22214	10202308A21258	4	2024-04-13 00:00:00,000	soles
22215	10202308A21258	5	2024-05-14 00:00:00,000	soles
22216	10202308A21258	6	2024-06-13 00:00:00,000	soles
22217	10202308A21258	7	2024-07-13 00:00:00,000	soles
22218	10480568A23759	12	2024-07-01 00:00:00,000	soles
22219	10480568A23759	13	2024-07-28 00:00:00,000	soles
22220	10480568A23759	14	2024-08-31 00:00:00,000	soles
22221	10081937A25535	2	2024-05-15 00:00:00,000	soles
22222	9642894A21258	8	2024-04-05 00:00:00,000	soles
22223	9830011A21994	11	2024-03-12 00:00:00,000	soles
22224	10503771A21994	9	2024-05-27 00:00:00,000	soles
22225	10411730A21994	11	2024-04-15 00:00:00,000	soles
22226	10411730A21994	12	2024-05-15 00:00:00,000	soles
22227	9807312A25701	2	2024-04-30 00:00:00,000	soles
22228	9807312A25701	3	2024-05-30 00:00:00,000	soles
22229	10290208A21502	8	2024-03-27 00:00:00,000	soles
22230	10290208A21502	9	2024-04-30 00:00:00,000	soles
22231	10290208A21502	10	2024-05-30 00:00:00,000	soles
22232	9555968A24097	3	2024-03-11 00:00:00,000	soles
22233	9781657A25413	2	2024-05-15 00:00:00,000	soles
22234	9934036A24719	2	2024-10-02 00:00:00,000	soles
22235	10416885A24719	11	2024-11-30 00:00:00,000	soles
22236	10555667A24719	10	2024-10-30 00:00:00,000	soles
22237	10555667A24719	11	2024-11-30 00:00:00,000	soles
22238	10575776A24360	12	2024-12-30 00:00:00,000	soles
22239	10575776A24360	13	2024-12-30 00:00:00,000	soles
22240	10575776A24360	14	2024-12-30 00:00:00,000	soles
22241	10575776A24360	15	2024-12-30 00:00:00,000	soles
22242	10575776A24360	16	2024-12-30 00:00:00,000	soles
22243	9439883A25819	1	2024-11-14 00:00:00,000	soles
22244	9640332A25176	7	2025-03-04 00:00:00,000	soles
22245	10319599A21502	3	2023-10-24 00:00:00,000	soles
22246	9551671A23476	4	2023-11-14 00:00:00,000	soles
22247	9551671A23476	5	2023-12-14 00:00:00,000	soles
22248	19443A21570	4	2023-12-20 00:00:00,000	soles
22249	10387382A21534	2	2023-09-30 00:00:00,000	soles
22250	10387382A21534	3	2023-10-30 00:00:00,000	soles
22251	10387382A21534	4	2023-11-30 00:00:00,000	soles
22252	10387382A21534	5	2023-12-28 00:00:00,000	soles
22253	9451650A21258	2	2023-12-05 00:00:00,000	soles
22254	9757245A21294	5	2023-10-30 00:00:00,000	soles
22255	9757245A21294	7	2023-12-30 00:00:00,000	soles
22256	10487946A21258	2	2023-11-24 00:00:00,000	soles
22257	10487946A21258	3	2023-12-27 00:00:00,000	soles
22258	3444A21258	2	2023-11-30 00:00:00,000	soles
22259	3444A21258	3	2024-01-04 00:00:00,000	soles
22260	10631883A25701	9	2025-01-30 00:00:00,000	soles
22261	10676542A25701	6	2025-01-13 00:00:00,000	soles
22262	10676542A25701	7	2025-02-12 00:00:00,000	soles
22263	10548133A26990	2	2025-02-21 00:00:00,000	soles
22264	10519520A24056	4	2024-01-30 00:00:00,000	soles
22265	10519520A24056	5	2024-02-28 00:00:00,000	soles
22266	10519520A24056	9	2024-06-28 00:00:00,000	soles
22267	9593347A25172	2	2024-06-15 00:00:00,000	soles
22268	9593347A25172	3	2024-07-15 00:00:00,000	soles
22269	9593347A25172	4	2024-08-15 00:00:00,000	soles
22270	9593347A25172	5	2024-09-15 00:00:00,000	soles
22271	10626661A24784	2	2024-06-10 00:00:00,000	soles
22272	10319599A21502	6	2024-01-31 00:00:00,000	soles
22273	10319599A21502	7	2024-02-28 00:00:00,000	soles
22274	10319599A21502	8	2024-04-03 00:00:00,000	soles
22275	10319599A21502	9	2024-05-07 00:00:00,000	soles
22276	10319599A21502	10	2024-05-31 00:00:00,000	soles
22277	10319599A21502	12	2024-09-30 00:00:00,000	soles
22278	10319599A21502	13	2024-10-31 00:00:00,000	soles
22279	10319599A21502	14	2024-12-15 00:00:00,000	soles
22280	9551671A23476	6	2024-01-15 00:00:00,000	soles
22281	9551671A23476	7	2024-02-16 00:00:00,000	soles
22282	9551671A23476	9	2024-04-15 00:00:00,000	soles
22283	9551671A23476	10	2024-05-21 00:00:00,000	soles
22284	9551671A23476	11	2024-06-19 00:00:00,000	soles
22285	9551671A23476	12	2024-07-17 00:00:00,000	soles
22286	9551671A23476	13	2024-08-16 00:00:00,000	soles
22287	19443A21570	6	2024-02-20 00:00:00,000	soles
22288	19443A21570	7	2024-03-20 00:00:00,000	soles
22289	19443A21570	8	2024-04-19 00:00:00,000	soles
22290	19443A21570	10	2024-06-20 00:00:00,000	soles
22291	19443A21570	11	2024-07-23 00:00:00,000	soles
22292	19443A21570	12	2024-08-19 00:00:00,000	soles
22293	10387382A21534	6	2024-01-31 00:00:00,000	soles
22294	10387382A21534	7	2024-03-01 00:00:00,000	soles
22295	10387382A21534	8	2024-03-28 00:00:00,000	soles
22296	10387382A21534	10	2024-05-31 00:00:00,000	soles
22297	10387382A21534	11	2024-06-29 00:00:00,000	soles
22298	10387382A21534	12	2024-07-31 00:00:00,000	soles
22299	10387382A21534	13	2024-08-29 00:00:00,000	soles
22300	10387382A21534	14	2024-08-29 00:00:00,000	soles
22301	9451650A21258	3	2024-03-20 00:00:00,000	soles
22302	9451650A21258	4	2024-04-20 00:00:00,000	soles
22303	9451650A21258	5	2024-05-20 00:00:00,000	soles
22304	9451650A21258	6	2024-06-20 00:00:00,000	soles
22305	9451650A21258	9	2024-09-20 00:00:00,000	soles
22306	9757245A21294	9	2024-02-29 00:00:00,000	soles
22307	9757245A21294	10	2024-03-26 00:00:00,000	soles
22308	9757245A21294	11	2024-04-30 00:00:00,000	soles
22309	10651941A25413	2	2024-07-30 00:00:00,000	soles
22310	10651941A25413	3	2024-09-02 00:00:00,000	soles
22311	10651941A25413	4	2024-10-02 00:00:00,000	soles
22312	10651941A25413	5	2024-11-02 00:00:00,000	soles
22313	10658338A25413	3	2024-09-30 00:00:00,000	soles
22314	10487946A21258	4	2024-01-27 00:00:00,000	soles
22315	10487946A21258	5	2024-02-27 00:00:00,000	soles
22316	10487946A21258	7	2024-04-27 00:00:00,000	soles
22317	10487946A21258	8	2024-05-27 00:00:00,000	soles
22318	10487946A21258	10	2024-07-24 00:00:00,000	soles
22319	3444A21258	6	2024-04-01 00:00:00,000	soles
22320	3444A21258	7	2024-05-02 00:00:00,000	soles
22321	3444A21258	8	2024-05-31 00:00:00,000	soles
22322	9781657A25413	3	2024-06-17 00:00:00,000	soles
22323	9781657A25413	4	2024-07-15 00:00:00,000	soles
22324	9781657A25413	5	2024-08-15 00:00:00,000	soles
22325	10557821A25413	3	2024-07-01 00:00:00,000	soles
22326	10557821A25413	4	2024-07-30 00:00:00,000	soles
22327	10557821A25413	5	2024-08-31 00:00:00,000	soles
22328	10557821A25413	6	2024-09-27 00:00:00,000	soles
22329	10557821A25413	7	2024-10-31 00:00:00,000	soles
22330	10719008A25522	2	2024-12-20 00:00:00,000	soles
22331	3206A26140	4	2024-09-17 00:00:00,000	soles
22332	10641524A26142	2	2024-07-10 00:00:00,000	soles
22333	10631883A25701	4	2024-08-28 00:00:00,000	soles
22334	10631883A25701	5	2024-10-01 00:00:00,000	soles
22335	10631883A25701	6	2024-10-30 00:00:00,000	soles
22336	10631883A25701	3	2024-07-30 00:00:00,000	soles
22337	10676542A25701	2	2024-09-12 00:00:00,000	soles
22338	10676542A25701	3	2024-10-12 00:00:00,000	soles
22339	10676542A25701	4	2024-11-12 00:00:00,000	soles
22340	10676542A25701	5	2024-12-10 00:00:00,000	soles
22341	10470319A26034	3	2024-09-19 00:00:00,000	soles
22342	10636237A26138	2	2024-07-16 00:00:00,000	soles
22343	10636237A26138	3	2024-08-27 00:00:00,000	soles
22344	10306896A20960	9	2023-08-01 00:00:00,000	soles
22345	10306896A20960	10	2023-08-24 00:00:00,000	soles
22346	10306896A20960	11	2023-09-27 00:00:00,000	soles
22347	9498611A21010	7	2023-05-30 00:00:00,000	soles
22348	9498611A21010	8	2023-07-04 00:00:00,000	soles
22349	9498611A21010	9	2023-07-30 00:00:00,000	soles
22350	10400076A23307	2	2023-05-25 00:00:00,000	soles
22351	10400076A23307	3	2023-06-24 00:00:00,000	soles
22352	10400076A23307	4	2023-07-15 00:00:00,000	soles
22353	10333558A22769	8	2023-09-26 00:00:00,000	soles
22354	10082408A21067	6	2023-05-15 00:00:00,000	soles
22355	10082408A21067	7	2023-06-12 00:00:00,000	soles
22356	10333558A22769	11	2023-12-30 00:00:00,000	soles
22357	10635778A24726	2	2024-06-21 00:00:00,000	soles
22358	10607682A24478	1	2024-07-22 00:00:00,000	soles
22359	10194324A24478	1	2024-07-22 00:00:00,000	soles
22360	10607679A24478	1	2024-07-22 00:00:00,000	soles
22361	10641170A25533	2	2024-07-01 00:00:00,000	soles
22362	10595178A27435	2	2025-02-14 00:00:00,000	soles
22363	10082408A21067	10	2023-09-12 00:00:00,000	soles
22364	10082408A21067	11	2023-10-13 00:00:00,000	soles
22365	10082408A21067	12	2023-11-11 00:00:00,000	soles
22366	10082408A21067	13	2023-12-12 00:00:00,000	soles
22367	10082408A21067	14	2024-01-12 00:00:00,000	soles
22368	10307745A22784	8	2023-08-22 00:00:00,000	soles
22369	10307745A22784	9	2023-10-23 00:00:00,000	soles
22370	9604505A22784	9	2023-09-30 00:00:00,000	soles
22371	9604505A22784	11	2023-11-27 00:00:00,000	soles
22372	9604505A22784	12	2023-12-27 00:00:00,000	soles
22373	9604505A22784	13	2024-01-31 00:00:00,000	soles
22374	9604505A22784	14	2024-02-29 00:00:00,000	soles
22375	10337585A22784	8	2023-08-30 00:00:00,000	soles
22376	10337585A22784	9	2023-09-30 00:00:00,000	soles
22377	10337585A22784	10	2023-10-30 00:00:00,000	soles
22378	10337585A22784	11	2023-11-30 00:00:00,000	soles
22379	10337585A22784	12	2023-12-30 00:00:00,000	soles
22380	10337585A22784	13	2024-01-30 00:00:00,000	soles
22381	10337585A22784	14	2024-03-01 00:00:00,000	soles
22382	9633783A23092	13	2024-04-11 00:00:00,000	soles
22383	10344214A23196	8	2023-11-22 00:00:00,000	soles
22384	10344214A23196	9	2023-12-11 00:00:00,000	soles
22385	10344214A23196	10	2024-01-19 00:00:00,000	soles
22386	10333558A22769	4	2023-05-12 00:00:00,000	soles
22387	10369139A23092	5	2023-07-15 00:00:00,000	soles
22388	10369139A23092	6	2023-08-15 00:00:00,000	soles
22389	10369139A23092	7	2023-09-12 00:00:00,000	soles
22390	10369139A23092	10	2023-12-15 00:00:00,000	soles
22391	10337585A22784	4	2023-04-30 00:00:00,000	soles
22392	10337585A22784	5	2023-05-30 00:00:00,000	soles
22393	10337585A22784	6	2023-06-30 00:00:00,000	soles
22394	9737175A23085	2	2023-05-29 00:00:00,000	soles
22395	9737175A23085	3	2023-06-28 00:00:00,000	soles
22396	9737175A23085	4	2023-07-28 00:00:00,000	soles
22397	9737175A23085	5	2023-08-30 00:00:00,000	soles
22398	9604505A22784	4	2023-04-29 00:00:00,000	soles
22399	9604505A22784	5	2023-05-30 00:00:00,000	soles
22400	10557172A23481	2	2024-01-29 00:00:00,000	soles
22401	9498611A21010	10	2023-10-06 00:00:00,000	soles
22402	9498611A21010	11	2023-10-06 00:00:00,000	soles
22403	9498611A21010	12	2023-11-09 00:00:00,000	soles
22404	9498611A21010	13	2024-01-04 00:00:00,000	soles
22405	10333558A22769	12	2024-01-30 00:00:00,000	soles
22406	10333558A22769	13	2024-03-07 00:00:00,000	soles
22407	10601829A24719	3	2024-06-04 00:00:00,000	soles
22408	10601829A24719	4	2024-07-03 00:00:00,000	soles
22409	10601829A24719	6	2024-09-04 00:00:00,000	soles
22410	10601829A24719	7	2024-10-04 00:00:00,000	soles
22411	10369139A23092	12	2024-02-18 00:00:00,000	soles
22412	10601829A24719	9	2024-12-02 00:00:00,000	soles
22413	10601829A24719	12	2025-03-05 00:00:00,000	soles
22414	9970014A21294	2	2023-12-08 00:00:00,000	soles
22415	10645747A25530	2	2024-07-08 00:00:00,000	soles
22416	10094239A25817	1	2024-12-26 00:00:00,000	soles
22417	9464514A24809	2	2024-05-02 00:00:00,000	soles
22418	10606669A24784	2	2024-04-28 00:00:00,000	soles
22419	10606669A24784	3	2024-05-28 00:00:00,000	soles
22420	10700870A24835	2	2024-10-15 00:00:00,000	soles
22421	14619A25527	2	2024-10-15 00:00:00,000	soles
22422	14619A25527	2	2024-10-15 00:00:00,000	soles
22423	10273301A20984	5	2023-05-24 00:00:00,000	soles
22424	10273301A20984	6	2023-06-24 00:00:00,000	soles
22425	10631028A24784	2	2024-06-20 00:00:00,000	soles
22426	10725684A25172	2	2024-12-26 00:00:00,000	soles
22427	10725684A25172	4	2025-02-26 00:00:00,000	soles
22428	10362777A21294	2	2023-11-17 00:00:00,000	soles
22429	10362777A21294	5	2024-02-19 00:00:00,000	soles
22430	10362777A21294	6	2024-03-19 00:00:00,000	soles
22431	10362777A21294	9	2024-06-20 00:00:00,000	soles
22432	9970014A21294	4	2024-02-08 00:00:00,000	soles
22433	9970014A21294	5	2024-03-06 00:00:00,000	soles
22434	9970014A21294	6	2024-04-05 00:00:00,000	soles
22435	9970014A21294	7	2024-05-07 00:00:00,000	soles
22436	9970014A21294	11	2024-09-07 00:00:00,000	soles
22437	9970014A21294	12	2024-10-07 00:00:00,000	soles
22438	9970014A21294	13	2024-11-06 00:00:00,000	soles
22439	9970014A21294	15	2025-01-02 00:00:00,000	soles
22440	9970014A21294	16	2025-02-07 00:00:00,000	soles
22441	9946558A21294	3	2023-10-30 00:00:00,000	soles
22442	9946558A21294	4	2023-11-30 00:00:00,000	soles
22443	9946558A21294	5	2023-12-28 00:00:00,000	soles
22444	9946558A21294	7	2024-02-26 00:00:00,000	soles
22445	9946558A21294	8	2024-03-27 00:00:00,000	soles
22446	9946558A21294	9	2024-04-27 00:00:00,000	soles
22447	9946558A21294	10	2024-05-27 00:00:00,000	soles
22448	10231226A21294	2	2023-08-17 00:00:00,000	soles
22449	10231226A21294	3	2023-09-19 00:00:00,000	soles
22450	10231226A21294	5	2023-11-23 00:00:00,000	soles
22451	10231226A21294	6	2023-12-19 00:00:00,000	soles
22452	10231226A21294	7	2024-01-18 00:00:00,000	soles
22453	10231226A21294	8	2024-02-20 00:00:00,000	soles
22454	10231226A21294	10	2024-04-19 00:00:00,000	soles
22455	10231226A21294	11	2024-05-18 00:00:00,000	soles
22456	10312183A21294	2	2023-09-01 00:00:00,000	soles
22457	10312183A21294	4	2023-11-02 00:00:00,000	soles
22458	10312183A21294	5	2023-11-30 00:00:00,000	soles
22459	10312183A21294	8	2024-02-29 00:00:00,000	soles
22460	10312183A21294	9	2024-03-27 00:00:00,000	soles
22461	10312183A21294	11	2024-05-31 00:00:00,000	soles
22462	10361902A21294	2	2024-01-28 00:00:00,000	soles
22463	10323992A21067	8	2023-08-01 00:00:00,000	soles
22464	10323992A21067	9	2023-09-06 00:00:00,000	soles
22465	10323992A21067	10	2023-09-30 00:00:00,000	soles
22466	10323992A21067	11	2023-11-06 00:00:00,000	soles
22467	10323992A21067	12	2023-12-05 00:00:00,000	soles
22468	10323992A21067	13	2024-01-05 00:00:00,000	soles
22469	10273301A20984	7	2023-07-24 00:00:00,000	soles
22470	10279319A20960	10	2023-07-26 00:00:00,000	soles
22471	10279319A20960	11	2023-08-30 00:00:00,000	soles
22472	10279319A20960	13	2023-10-30 00:00:00,000	soles
22473	10279319A20960	15	2024-01-03 00:00:00,000	soles
22474	10279319A20960	16	2024-01-30 00:00:00,000	soles
22475	10279319A20960	17	2024-02-28 00:00:00,000	soles
22476	249604A21067	7	2023-06-30 00:00:00,000	soles
22477	10323992A21067	6	2023-06-05 00:00:00,000	soles
22478	10130181A21838	3	2023-05-08 00:00:00,000	soles
22479	10130181A21838	6	2023-08-08 00:00:00,000	soles
22480	160381A19132	8	2023-04-21 00:00:00,000	soles
22481	160381A19132	9	2023-05-02 00:00:00,000	soles
22482	160381A19132	10	2023-06-16 00:00:00,000	soles
22483	10291512A23196	9	2023-12-11 00:00:00,000	soles
22484	10191093A23092	6	2023-07-21 00:00:00,000	soles
22485	10191093A23092	8	2023-09-23 00:00:00,000	soles
22486	10191093A23092	10	2023-11-24 00:00:00,000	soles
22487	10102184A21294	10	2024-08-07 00:00:00,000	soles
22488	10102184A21294	11	2024-08-31 00:00:00,000	soles
22489	10102184A21294	12	2024-09-30 00:00:00,000	soles
22490	10327099A21338	19	2025-01-15 00:00:00,000	soles
22491	10438605A22167	17	2024-09-30 00:00:00,000	soles
22492	10438605A22167	18	2024-10-30 00:00:00,000	soles
22493	10438605A22167	20	2024-12-30 00:00:00,000	soles
22494	10259695A20858	11	2023-08-01 00:00:00,000	soles
22495	299107A21838	9	2024-01-24 00:00:00,000	soles
22496	10327099A21338	7	2024-01-15 00:00:00,000	soles
22497	10102184A21294	5	2024-02-28 00:00:00,000	soles
22498	10499060A21294	8	2024-01-15 00:00:00,000	soles
22499	10499060A21294	9	2024-01-15 00:00:00,000	soles
22500	10499060A21294	10	2024-01-15 00:00:00,000	soles
22501	10499060A21294	11	2024-01-15 00:00:00,000	soles
22502	10385174A21294	7	2024-02-05 00:00:00,000	soles
22503	10385174A21294	8	2024-02-05 00:00:00,000	soles
22504	9614891A25413	3	2024-05-22 00:00:00,000	soles
22505	9614891A25413	4	2024-06-25 00:00:00,000	soles
22506	10068628A24719	2	2024-03-11 00:00:00,000	soles
22507	10068628A24719	3	2024-04-04 00:00:00,000	soles
22508	10068628A24719	4	2024-05-09 00:00:00,000	soles
22509	10068628A24719	5	2024-06-07 00:00:00,000	soles
22510	10068628A24719	6	2024-07-09 00:00:00,000	soles
22511	10068628A24719	7	2024-08-09 00:00:00,000	soles
22512	10068628A24719	8	2024-09-09 00:00:00,000	soles
22513	9464514A24809	3	2024-06-02 00:00:00,000	soles
22514	9464514A24809	4	2024-07-02 00:00:00,000	soles
22515	54481A22855	2	2024-02-08 00:00:00,000	soles
22516	54481A22855	3	2024-03-11 00:00:00,000	soles
22517	54481A22855	4	2024-04-08 00:00:00,000	soles
22518	54481A22855	5	2024-04-08 00:00:00,000	soles
22519	10291512A23196	12	2024-03-14 00:00:00,000	soles
22520	10438605A22167	11	2024-03-28 00:00:00,000	soles
22521	10438605A22167	12	2024-04-30 00:00:00,000	soles
22522	10438605A22167	13	2024-05-30 00:00:00,000	soles
22523	10079347A21634	9	2024-04-09 00:00:00,000	soles
22524	10102184A21294	6	2024-03-30 00:00:00,000	soles
22525	10102184A21294	7	2024-04-19 00:00:00,000	soles
22526	10102184A21294	8	2024-04-19 00:00:00,000	soles
22527	10102184A21294	9	2024-05-18 00:00:00,000	soles
22528	299107A21838	11	2024-03-22 00:00:00,000	soles
22529	299107A21838	12	2024-04-22 00:00:00,000	soles
22530	10130181A21838	13	2024-03-08 00:00:00,000	soles
22531	10130181A21838	14	2024-04-08 00:00:00,000	soles
22532	10327099A21338	9	2024-03-15 00:00:00,000	soles
22533	10327099A21338	10	2024-04-15 00:00:00,000	soles
22534	10327099A21338	11	2024-05-15 00:00:00,000	soles
22535	10068628A24719	9	2024-10-10 00:00:00,000	soles
22536	10068628A24719	10	2024-11-08 00:00:00,000	soles
22537	10068628A24719	11	2024-12-05 00:00:00,000	soles
22538	10700870A24835	4	2024-12-31 00:00:00,000	soles
22539	10322906A22231	5	2023-05-17 00:00:00,000	soles
22540	9035674A20228	9	2023-02-18 00:00:00,000	soles
22541	10143695A19844	3	2022-03-28 00:00:00,000	soles
22542	10143695A19844	5	2022-05-28 00:00:00,000	soles
22543	257442A16710	12	2021-12-08 00:00:00,000	soles
22544	10143695A19844	2	2022-02-28 00:00:00,000	soles
22545	9994892A20228	2	2022-10-15 00:00:00,000	soles
22546	10246852A20228	3	2022-10-26 00:00:00,000	soles
22547	10246852A20228	4	2022-11-29 00:00:00,000	soles
22548	10246852A20228	5	2023-01-02 00:00:00,000	soles
22549	10241355A20228	3	2022-10-01 00:00:00,000	soles
22550	10049994A19844	7	2022-08-29 00:00:00,000	soles
22551	10049994A19844	8	2022-09-22 00:00:00,000	soles
22552	10049994A19844	11	2022-12-28 00:00:00,000	soles
22553	10049994A19844	12	2023-01-28 00:00:00,000	soles
22554	63754A19562	3	2022-08-02 00:00:00,000	soles
22555	63754A19562	4	2022-09-02 00:00:00,000	soles
22556	63754A19562	5	2022-10-05 00:00:00,000	soles
22557	9518375A19582	3	2022-05-20 00:00:00,000	soles
22558	9518375A19582	6	2022-08-31 00:00:00,000	soles
22559	9518375A19582	10	2022-12-30 00:00:00,000	soles
22560	9518375A19582	11	2023-01-30 00:00:00,000	soles
22561	10273306A19307	2	2022-10-15 00:00:00,000	soles
22562	10273306A19307	3	2022-11-14 00:00:00,000	soles
22563	170230A19562	2	2022-07-14 00:00:00,000	soles
22564	170230A19562	3	2022-08-11 00:00:00,000	soles
22565	170230A19562	5	2022-10-15 00:00:00,000	soles
22566	10222042A20631	7	2023-01-17 00:00:00,000	soles
22567	10122325A19582	11	2023-09-10 00:00:00,000	soles
22568	3742A19904	8	2023-07-31 00:00:00,000	soles
22569	10374646A22826	5	2023-08-03 00:00:00,000	soles
22570	10122325A19582	8	2023-08-03 00:00:00,000	soles
22571	10122325A19582	9	2023-08-03 00:00:00,000	soles
22572	9971382A21502	6	2023-10-31 00:00:00,000	soles
22573	9971382A21502	7	2023-11-30 00:00:00,000	soles
22574	9971382A21502	8	2023-12-29 00:00:00,000	soles
22575	9971382A21502	9	2024-01-30 00:00:00,000	soles
22576	9971382A21502	10	2024-03-01 00:00:00,000	soles
22577	9971382A21502	11	2024-03-30 00:00:00,000	soles
22578	9035674A20228	11	2023-08-21 00:00:00,000	soles
22579	10371872A21838	10	2024-01-05 00:00:00,000	soles
22580	10371872A21838	13	2024-04-05 00:00:00,000	soles
22581	9351261A21294	2	2023-11-20 00:00:00,000	soles
22582	9351261A21294	3	2023-12-21 00:00:00,000	soles
22583	9351261A21294	4	2024-01-20 00:00:00,000	soles
22584	9351261A21294	5	2024-02-21 00:00:00,000	soles
22585	9351261A21294	6	2024-03-20 00:00:00,000	soles
22586	9351261A21294	7	2024-04-20 00:00:00,000	soles
22587	9351261A21294	8	2024-05-22 00:00:00,000	soles
22588	9351261A21294	9	2024-06-20 00:00:00,000	soles
22589	9351261A21294	10	2024-07-22 00:00:00,000	soles
22590	9351261A21294	11	2024-08-20 00:00:00,000	soles
22591	10402435A21294	5	2023-09-02 00:00:00,000	soles
22592	10402435A21294	6	2023-10-02 00:00:00,000	soles
22593	10300731A19562	5	2023-04-29 00:00:00,000	soles
22594	32609A20631	9	2023-08-21 00:00:00,000	soles
22595	32609A20631	10	2023-09-23 00:00:00,000	soles
22596	9744572A21502	4	2023-09-28 00:00:00,000	soles
22597	9971382A21502	4	2023-08-30 00:00:00,000	soles
22598	9971382A21502	5	2023-09-30 00:00:00,000	soles
22599	10233209A22826	3	2023-05-02 00:00:00,000	soles
